titel,link,ID,original_ID,content_type,commission,spreker,sprekertekst,datum,question_id,speech_link
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,Mieke Schauvliege (Groen),"Minister, ik moet eerlijk toegeven dat ik in dit dossier van de ene verbazing in de andere val. Er is onderhandeld tussen de landbouworganisaties en de natuurbeweging om stappen vooruit te zetten inzake mestbeleid. Er is een akkoord gekomen op voorwaarde dat het zou worden geëvalueerd. De evaluatie is gevoerd en daaruit bleek dat de maatregelen onvoldoende waren om echt grote stappen vooruit te zetten. In december hebt u parlementsleden een MAP, een decreet in de plenaire vergadering laten brengen om al een deel van de maatregelen uit te voeren. En u beweert nu dat dat voldoende zal zijn en dat u daarmee aan de slag kunt gaan, terwijl de Europese Commissie nu al heel duidelijk aangeeft dat dit totaal onvoldoende is. Bovendien liegt u er nog eens over in het parlement, want u hebt tot twee keer toe niets vermeld van die maatregelen, terwijl er expliciet naar werd gevraagd. Minister, ik vind dat een minister onwaardig. Ik vind dat een omgevingsbeleid onwaardig. En vooral helpt u daar niemand mee, want daarmee verkrijgen we geen proper water in onze rivieren en daarmee zetten we de landbouwers op het verkeerde been. Minister, kijk eens grondig naar dat verzoekschrift en pas uw beleid aan, zodat we eindelijk stappen zetten in de richting van propere waterresten. Dat is het enige waarmee we iedereen mee zullen vooruithelpen, zowel de landbouwers als de Vlaming die moet leven van dat water in de rivieren. Ik verwijs naar bijvoorbeeld het drinkwater waar er ook tal van problemen mee zijn, maar dat is een andere discussie.",dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
over de ondersteuning van plastic recyclers,,,,speech,,Mieke Schauvliege (Groen),"Minister, ‘plastic recyclers’ zijn onontbeerlijk voor de toekomst van onze economie en de strategische autonomie van onze grondstofketens. Plastic recyclers in Vlaanderen moeten concurreren met nieuw gemaakte plastics, wat een inherent oneerlijk speelveld is. De nieuwe plastics worden gemaakt van fossiele grondstoffen die goedkoop op de markt worden geplaatst, ten koste van het milieu en vaak geproduceerd in lageloonlanden. Vlaamse plastic recyclers integreren daarentegen wel de kosten voor milieu en lokale arbeid. Deze onhoudbare situatie heeft in Nederland al tot vijf faillissementen geleid, maar ook tot bijkomend beleid, waarbij Nederland het voortouw neemt om een stijgend minimumaandeel circulaire grondstoffen wettelijk te verankeren. Daarnaast legt de Europese Packaging and Packaging Waste Regulation (PPWR) concrete doelstellingen op voor het gebruik van gerecycleerd materiaal in kunststofverpakkingen. Tegen 2030 geldt een minimumpercentage van 10 tot 35 procent gerecycleerd materiaal, afhankelijk van het type verpakking. Tegen 2040 moet dat stijgen naar 40 tot 65 procent. Vlaanderen zal dus moeten anticiperen op die evolutie om de lokale recyclage-industrie te ondersteunen en te zorgen voor een robuuste circulaire kunststofeconomie. Minister, welke maatregelen zal de Vlaamse overheid nemen om te verzekeren dat de circulaire economie voor kunststoffen in Vlaanderen zal overleven en groeien? Hoe zal Vlaanderen inspelen op de verplichte Europese doelstellingen voor gerecycleerd materiaal in kunststofverpakkingen? Hoe zal de lokale recyclagesector daarbij ondersteund worden? Hoe evalueert u het potentieel om tariefdifferentiatie in te voeren binnen het UPV-systeem (uitgebreide producentenverantwoordelijkheid), waarbij ondernemers die met secundaire grondstoffen werken, worden bevoordeeld? Kan dat volgens u bijdragen aan een versnelling van de transitie naar een circulaire economie en aan de ondersteuning van de lokale recyclage-industrie? Welke stappen plant de Vlaamse overheid om dat te implementeren? Welke maatregelen zal de Vlaamse overheid nemen om circulaire criteria verplicht op te nemen in gunningscriteria voor overheidsaanbestedingen? Hoe zult u ervoor zorgen dat die normen jaarlijks worden verhoogd?",dinsdag 25 februari 2025,1874621.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874621
over de ondersteuning van plastic recyclers,,,,speech,,Minister Jo Brouns,"Dank u wel voor uw vraag, collega. In december heb ik er naar aanleiding van uw vraag om uitleg over ‘virgin plastics’ al op gewezen dat onze Vlaamse recyclagebedrijven enerzijds zeker moeten zijn van de aanvoer van materiaal, en anderzijds zekerheid moeten hebben van afname aan een rendabele prijs. U verwijst naar de doelstellingen inzake gerecycleerd materiaal van de PPWR. Ik denk dat die doelstellingen alvast een antwoord kunnen bieden op de nood aan afname. Het is alleen jammer, en wat mij betreft een gemiste kans, dat Europa niet heeft opgelegd dat dat gerecycleerde materiaal afkomstig moet zijn van Europese recyclagebedrijven. De Openbare Vlaamse Afvalstoffenmaatschappij (OVAM) heeft die problematiek recent nog rechtstreeks aangekaart bij de Europese administratie. Op het Europese niveau wordt nu bekeken hoe de markt voor Europees recyclaat gestimuleerd kan worden. Daarnaast moeten we via onze UPV-instrumenten voldoende stimulansen voorzien om onze afvalstoffen in België of minstens in West-Europa te kunnen laten verwerken. Met de nieuwe VLAREMA-bepalingen (Vlaams reglement betreffende het duurzaam beheer van materiaalkringlopen en afvalstoffen) zorgt de Vlaamse Regering er sinds januari 2024 voor dat gerecycleerde plastics een gegarandeerde afzet kennen in nieuwe producten die worden aangekocht bij overheidsaanbestedingen. Dat is dus een tweede antwoord op de afname, binnen de grenzen van onze Vlaamse bevoegdheden. Als Vlaams minister ben ik namelijk niet bevoegd voor productnormering, zoals u weet, en kan ik geen verplichte gerecycleerde inhoud via die weg opleggen. Ik kan alleen het gebruik ervan reguleren. In het verleden is al aangetoond dat tariefdifferentiatie een principe is dat werkt. Er zijn al heel wat moeilijk of niet te recycleren verpakkingen in de loop der jaren aangepast of van de markt verdwenen door aanpassingen aan het design van de verpakking. Het sturende effect van tariefdifferentiatie voor ecomodulatie zou inderdaad ook toegepast kunnen worden om het gehalte aan gerecycleerde plastics te verhogen. In de erkenning van Fost Plus is daarom ook de verplichting opgenomen om die piste verder te onderzoeken. Of het mogelijk is om bijkomende tariefdifferentiatie ook toe te kennen op basis van de herkomst van het gerecycleerde materiaal, dus naargelang het afkomstig is uit België of Europa, dan wel van buiten Europa, moet nog juridisch onderzocht worden. Het lijkt alleszins een interessante piste, wat mij betreft. Daarnaast moet Fost Plus verzekeren dat het alle materialen op een zo hoog mogelijke en circulair mogelijke manier kan recycleren. De nieuwe recyclagefabriek van Filao in Charleroi, waar petflessen opnieuw tot petflessen gerecycleerd worden, is daar een mooi voorbeeld van. Dat brengt me bij uw vraag over de overheidsaanbestedingen. Ik verwees daarnet al naar de VLAREMA-bepalingen die verplichte criteria voor overheden opleggen. Dat gebeurt onder de vorm van gebruiksverboden voor kunststoftoepassingen als ze geen recyclaat bevatten. Als overheden openbare aanbestedingen doen voor allerlei zaken, zoals kunststoffen compostvaten en -bakken, kunststoffen rolcontainers voor afval, kunststoffen kweekpotten en plantentrays, meubilair met kunststoffen onderdelen, geluidsschermen, buizen enzovoort, moeten die allemaal gerecycleerde plastics bevatten. Ik vind het belangrijk om dat hier nog eens te benadrukken. De verplichte gehaltes aan gerecycleerde plastics worden stapsgewijs verhoogd in de tijd, met termijnen die zijn overeengekomen met de sector, zodat de recycleurs en de producenten zich erop kunnen voorbereiden. De termijnen en percentages voor de verschillende toepassingen werden vastgelegd in VLAREMA. Aankopers van de Vlaamse overheid kunnen met hun vragen terecht bij het centrale aanspreekpunt duurzame overheidsopdrachten. Ik wil u in dit kader ook wijzen op de tool van de Vlaamse overheid die criteria voor maatschappelijk verantwoorde overheidsopdrachten bundelt en zo aankopers inspireert om hun aankopen duurzamer te maken. Die tool bevat suggesties voor criteria die het gebruik van ‘recycled content’ opleggen of hoger waarderen. Enkele criteria gaan expliciet in op het percentage gerecycleerde kunststoffen. De criteria in de tool worden elk anderhalf jaar geactualiseerd op basis van feedback van gebruikers, de sector en beleidsexperten. Ten slotte kunnen aankopers die advies willen over hoe ze het percentage gerecycleerde kunststoffen in hun overheidsopdrachten kunnen opleggen of hoger waarderen, daarover sinds vorige week ook advies vragen aan de helpdesk milieuverantwoorde overheidsopdrachten. Die helpdesk richt zich prioritair op lokale overheden en onderwijsinstellingen.",dinsdag 25 februari 2025,1874621.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874621
over de ondersteuning van plastic recyclers,,,,speech,,Mieke Schauvliege (Groen),"Dank u wel voor uw antwoord, minister. Ik onthoud dat Fost Plus aan het onderzoeken is of een systeem van tariefdifferentiatie kan worden toegepast. Is er daarbij ook een timing opgelegd? Want onderzoeken is vaak hetzelfde als uitstellen en afstellen. Wat is de concrete timing? En bent u van plan om die aanbevelingen dan ook in te voeren? In Nederland lopen er op dit moment gesprekken met de Europese Commissie over hoe een gelijk speelveld en investeringszekerheid kunnen worden gecreëerd voor de circulaire business. Zij hebben daarvoor een initiatief op tafel gelegd, de Circulaire Plastic Norm. Is Vlaanderen ook van plan om zoiets te doen? Zijn er afspraken met Nederland om daarrond samen te werken? Het lijkt me heel interessant te zijn als daar aan hetzelfde zeel getrokken wordt, zodat we de circulaire industrie een duwtje in de rug kunnen geven.",dinsdag 25 februari 2025,1874621.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874621
over de ondersteuning van plastic recyclers,,,,speech,,Sanne Van Looy (N-VA),"Dank u wel, ook voor de interessante vraag. Recycleren is niet alleen goed voor ons milieu, maar ook voor de economie, want er is ook een hele recyclage-industrie aan verbonden. Ik heb eind vorig jaar een vraag gesteld over hoe we de recyclagesector kunnen ondersteunen. De minister gaf toen aan dat hij aan de OVAM de opdracht heeft gegeven om een rondetafel te organiseren met alle betrokkenen over hoe we de recyclagesector een boost kunnen geven. Wat is de stand van zaken daarvan? En welke maatregelen vloeien daaruit voort om de recyclagesector te kunnen ondersteunen?",dinsdag 25 februari 2025,1874621.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874621
over de ondersteuning van plastic recyclers,,,,speech,,Minister Jo Brouns,"Wat de timing betreft, zullen we inderdaad nog wat moeten afwachten wat het onderzoek ons leert, maar in ieder geval ben ik absoluut voor. Laat dat ook heel duidelijk zijn. Ik denk dat we er alle belang bij hebben om zoveel mogelijk op die recyclage in te zetten, en niet naar virgin plastics of nieuwe plastics te gaan. Het is belangrijk om dat hier te benadrukken. Het voorbeeld uit Nederland waarnaar verwezen wordt, ken ik niet. Ik wil dat wel opvragen, om te kijken wat ons dat kan leren en hoe het onze visie en onze ideeën daarrond kan versterken. Ik ondersteun dat, collega.",dinsdag 25 februari 2025,1874621.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874621
over de ondersteuning van plastic recyclers,,,,speech,,Mieke Schauvliege (Groen),"Minister, ik ben blij te horen dat u daar werk van wilt maken. Ongetwijfeld zal ik hier nog meerdere keren op terugkomen, want ik denk dat het heel belangrijk is dat we onze economie echt richting circulaire economie duwen. Dat is niet alleen belangrijk voor onze economie, maar in de strijd voor grondstoffen is dat ook ons grote marktvoordeel. Ik denk dus dat we daar heel hard op moeten inzetten en onze schouders daaronder moeten zetten. Ik kan dus niet anders zeggen dan: doe heel hard verder, zodat we echt die voortrekkersrol die we beweren te spelen, ook spelen en we onze economie kunnen omvormen naar een circulaire economie.",dinsdag 25 februari 2025,1874621.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874621
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Stijn De Roo (cd&v),"Minister, zwerfvuil en sigarettenpeuken blijven een hardnekkig probleem in Vlaanderen. Uit cijfers van de Openbare Vlaamse Afvalstoffenmaatschappij (OVAM) blijkt dat 6.609 mensen in 2024 op heterdaad betrapt werden tijdens het weggooien van zwerfvuil. In 93 procent van de gevallen ging het om een sigarettenpeuk. Dit wijst erop dat veel rokers het nog steeds niet als zwerfvuil beschouwen, terwijl de impact op het milieu groot is. Peuken bevatten schadelijke stoffen zoals teer, nicotine en zware metalen, die in de omgeving terechtkomen. Bovendien breken de kunststof filters niet volledig af en dragen ze bij aan de verspreiding van microplastics. Hoewel handhaving een belangrijke rol speelt, met GAS-boetes tot 500 euro voor overtreders, blijft het probleem bestaan. Sensibiliseringscampagnes van organisaties zoals de OVAM en Mooimakers tonen aan dat bewustwording een sleutelfactor is, maar er is meer nodig om een mentaliteitswijziging teweeg te brengen. Vandaar dat ik twee vragen voor u heb, minister. Welke bijkomende maatregelen overweegt u om het aantal sigarettenpeuken in het zwerfvuil terug te dringen, naast de bestaande sensibiliseringscampagnes en handhavingsacties? Hoeveel GAS-boetes zijn er in de afgelopen jaren effectief uitgeschreven voor het weggooien van sigarettenpeuken, en is er een evolutie merkbaar?",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Sanne Van Looy (N-VA),"Ik heb inderdaad een gelijkaardige vraag. Rondslingerende sigarettenpeuken zijn kleine boosdoeners, maar wel een groot probleem. Uit het zwerfvuilonderzoek van de OVAM uit 2022 bleek dat sigarettenpeuken met 41 procent de zwerfvuilkampioen zijn van ons afval. Daarna volgen kauwgom met 15 procent en vervolgens plastic verpakkingen met 7 procent. Vorige week kregen we opnieuw een realitycheck, want in Mechelen gooit vier op de tien rokers peuken achteloos op de grond. Ook aan de kust stellen ze vast dat sigarettenpeuken, tussen alle rotzooi op het strand, een probleem zijn. Tijdens de vorige legislatuur werd er al geëxperimenteerd met een proefproject waarbij draagbare zakasbakjes verkocht werden. Mooimakers en de gebruikers waren daarover enthousiast, maar het was nog te weinig bekend. In 2021 was er ook het onderzoek naar de effectiviteit van peukenrecipiënten aan drukke openbaarvervoerstopplaatsen. Daaruit bleek dat het plaatsen van een peukenrecipiënt zorgt voor een significante daling van het aantal peuken op de grond. Minister, mijn vraag aan u is: welke oplossingen kunnen volgens u bijdragen tot minder sigarettenpeuken op de grond? Bent u van oordeel dat draagbare asbakjes een rol kunnen spelen bij het sigarettenpeukvrij maken van Vlaanderen?",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Minister Jo Brouns,"De aanpak van die problematiek verloopt via zes pijlers, die u waarschijnlijk welbekend zijn: preventie, infrastructuur, omgeving, communicatie, participatie en handhaving. Mooimakers ondersteunt lokale besturen al jaren in hun integrale aanpak van deze vervuilingsproblematiek via die zes pijlers. Belangrijke uitganspunten daarbij zijn enerzijds de praktijkonderzoeken en studies die Mooimakers door de jaren heen uitvoerde, ook rond de peukenproblematiek, en anderzijds de praktijkervaring van de lokale besturen. Deze kennis en ervaring deelt Mooimakers op regelmatige basis met de lokale besturen via maandelijkse nieuwsbrieven, een kennisdatabank, opleidingen en infosessies. Lokale besturen kunnen inhoudelijke en financiële ondersteuning krijgen voor hun aanpak van sigarettenpeuken, hetzij binnen een project rond zwerfvuil en sluikstorten, hetzij tijdens een coachingstraject. Ik zie dan ook heel wat steden, gemeenten en afvalintercommunales die daar ook vandaag al werk van maken. Bij de recente wijziging inzake het rookverbod op specifieke openbare locaties voorzag Mooimakers een richtlijn voor lokale besturen voor de omgang met sigarettenpeuken. In de webwinkel van Mooimakers is er permanent een gratis aanbod van communicatiemateriaal rond sigarettenpeuken: affiches, preventievideo’s, advertenties, ideeën voor berichten op sociale media, spuitsjablonen voor naast het rioolputje en nog dergelijke voorbeelden. Dit werd recent nog aangevuld met een spuitsjabloon om rokers nog beter de weg te wijzen naar een peukenrecipiënt. In de laatste communicatiecampagne, in het kader van de Week van de Handhaving in 2024, werd er nogmaals op gewezen dat het op de grond gooien van peuken kan leiden tot een fikse boete. Ook in 2025 zal Mooimakers blijven inzetten op de peukenproblematiek, want het is inderdaad belangrijk om daar toch wel doorgedreven op te blijven inzetten. Mooimakers zal dat blijven doen door de ondersteuning van lokale besturen, maar ook door rechtstreeks te communiceren en te informeren, en de Vlaming te sensibiliseren. Een belangrijke focus dit jaar zal komen te liggen op de schadelijkheid van de peuken voor het milieu. Uit een studie naar daderprofielen bij zwerfvuil, die in 2024 werd opgeleverd, bleek daar toch wel nood aan te zijn. Collega Van Looy, ik ben ervan overtuigd dat draagbare asbakjes inderdaad een deel van de oplossing zijn. Uit verschillende onderzoeken blijkt dat rokers daar ook voor openstaan. Draagbare asbakjes worden in de communicatie van Mooimakers dan ook geregeld naar voren geschoven als een onderdeel van de oplossing. Steeds meer lokale besturen bieden daarom draagbare asbakjes aan en doen aan bewustmaking daarover richting hun inwoners. Vooral onderweg, wanneer er geen vuilnisbak in de buurt is, maar ook op momenten zoals grootschalige evenementen en dergelijke, kunnen rokers zo hun peuken bijhouden en op een later tijdstip weggooien. Collega De Roo, in de jaarlijkse enquête die de OVAM doet bij lokale besturen over hun handhaving op zwerfvuil en sluikstorten, is er helaas geen uitsplitsing per fractie. Het is dus niet mogelijk om de resultaten en evolutie voor de boetes op sigarettenpeuken specifiek weer te geven. Ik kan u wel de tendens meegeven van het totale aantal GAS-boetes voor zwerfvuil en sluikstort. We zien dat er sinds 2021 een stijging is in de handhaving op zwerfvuil en sluikstorten. Dat kan mede verklaard worden door de inzet van OVAM’s zwerfvuilhandhavers. Ik geef wat cijfers mee. Als je de totale evolutie bekijkt, is het opvallend om te zien dat het van 2020 tot 2023 van 6872 naar 19.861 boetes gaat over heel Vlaanderen. De cijfers zijn ook uitgesplitst per provincie. In Antwerpen bijvoorbeeld gaat het om 6309 boetes, in Limburg 4427, in Oost-Vlaanderen 2205, in Vlaams-Brabant 3750 en in West-Vlaanderen 3170. En we komen, in vier jaar tijd, van cijfers die ver onder de tweeduizend liggen. Dat is toch wel een positieve evolutie op dat vlak.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Stijn De Roo (cd&v),"Dank u voor uw antwoord, minister. Ik ga zelf af en toe mee met een zwerfvuilactie en dan merk je dat blikjes en plastic afval het grootste volume innemen van wat je daar opraapt, maar dat qua aantallen de sigarettenpeuken wel het hoogste aantal uitmaken. Het is dus wel degelijk nog een heel belangrijke problematiek, jammer genoeg. Ik ben blij dat u hebt erkend dat die problematiek er nog steeds is en vooral dat hij bij de OVAM ook op de radar staat, zodat men er in 2025 verder mee aan de slag gaat. Ik denk vooral dat er een mentaliteitswijziging moet komen. En ik merk dat die er meer en meer komt bij rokers. Vroeger was het inderdaad de gewoonte bij rokers om een sigaret ergens te gooien waar ze dan kan uitdoven, terwijl ik nu meer en meer mensen, ook jongere generaties, de sigaret zelf zie uitdoven, om dan de peuk uiteindelijk mee te nemen, al dan niet in zo’n draagbaar asbakje. Ik geloof daar zelf niet echt in, maar goed, als dat voor een aantal mensen kan helpen, zoveel te beter. Ik denk dat die mentaliteitswijziging nog verder moet worden doorgevoerd. In die zin hoor ik van u vooral dat Mooimakers verder inzet op de weg die men al is ingeslagen: vooral blijven sensibiliseren en blijven inzetten op die zes pijlers. Jammer genoeg is daar dan ook handhaving voor nodig. Dat is het sluitstuk van de zes pijlers. U noemt het een positieve evolutie. Het is natuurlijk goed dat de pakkans toeneemt, maar de echte positieve evolutie zou natuurlijk zijn dat de pakkans even hoog blijft, maar het aantal boetes verder daalt. Dat zou de echte positieve evolutie zijn waarnaar we willen werken. Ik heb geen bijkomende vraag. Ik heb uit uw antwoord gehoord dat het een prioriteit blijft en ik vraag dan ook om dat de komende jaren zeker verder op de radar te houden.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Sanne Van Looy (N-VA),"We zijn allemaal verantwoordelijk om onze straten proper achter te laten. Dat is natuurlijk in de eerste plaats wie iets vuils in zijn handen heeft. Een roker heeft in de eerste plaats zelf de verantwoordelijkheid om ervoor te zorgen dat die sigarettenpeuk niet op de grond belandt. Ik denk dat er inderdaad nog wel wat winstmarge is in het duidelijk maken van hoeveel schade de sigarettenpeuk aan het milieu kan veroorzaken, en dus om die verantwoordelijkheidszin bij de gebruiker nog wat meer aan de orde te brengen. Ik weet niet of het er iets mee te maken heeft, maar uit de cijfers van de eerste zes maanden van 2023 blijkt dat 92 procent van de boetes die zijn uitgeschreven, over peuken gaan. Is dat omdat de pakkans hoger ligt bij wie sigaretten op straat gooit? Het heeft er misschien niet rechtstreeks mee te maken, maar het zou wel kunnen, doordat het meer achteloos in de omgeving wordt weggegooid dan andere soorten zwerfvuil. Als we naar verantwoordelijkheden kijken, is er natuurlijk ook de verantwoordelijkheid van wie de sigaretten produceert. Onze vorige minister van Omgeving vond het belangrijk dat de sigarettenproducenten daarvoor opdraaiden. Hoe kijkt u daarnaar, minister, in het kader van uitgebreide producentenverantwoordelijkheid? En tot slot heb ik nog een meer algemene vraag in verband met zwerfvuil. Ik heb daar een paar maanden geleden ook een vraag over gesteld. Toen zei u dat er een herberekening was van de kosten verbonden aan zwerfvuil. Wat is de stand van zaken van die herberekening?",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Lydia Peeters (Open Vld),"Minister, de collega’s kaarten deze problematiek sowieso terecht aan. We weten dat er vanaf januari van dit jaar nog een uitbreiding van de rookvrije zones is geweest. Acht men niet dat de problematiek alleen nog maar zal toenemen? Dan is handhaving natuurlijk een zeer belangrijk aspect in deze kwestie, naast sensibilisering uiteraard. Ik denk dat de producentverantwoordelijkheid hier iets minder aan de orde is, want het is niet de producent die zegt dat men de peuken maar op de grond moet gooien. Wel denk ik dat we moeten bekijken of er met de uitbreiding van de rookvrije zones niet nog meer moet worden ingezet op sensibilisering, en eventueel ook op handhaving, maar we weten dat dat laatste uiteraard moeilijk is. De peuken vinden we wel terug in het milieu, maar het is vaak moeilijk om iemand op heterdaad te betrappen.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Minister Jo Brouns,"Dat klopt. Collega De Roo, het is zeker waar dat we met eenzelfde handhavingscapaciteit of een die nog toegenomen is, met nog meer vrijwilligers, het liefst heel lage cijfers en een dalende trend hadden willen tonen. Het omgekeerde is inderdaad waar. Dat heeft vooral te maken met een zekere alertheid die er toch ook wel is daaromtrent. We hebben het hier al vaak gehad over onze ergernissen als samenleving ten aanzien van zwerfvuil. Het is ronduit asociaal gedrag, dat niet past in onze samenleving. Ik denk dat het niet anders kan worden benoemd, als men zijn afval gewoon laat rondslingeren. Er waren een aantal vragen. Over de herberekening van de kosten moet ik het antwoord op dit ogenblik schuldig blijven. Wel is het inderdaad zo dat mijn voorganger, minister Demir, aan de slag is gegaan met het samenwerkingsakkoord rond de uitgebreide producentenverantwoordelijkheid en zwerfvuil, waar dus ook de kosten voor de tabaksproducenten in zaten, maar dat is tot op heden nog nooit voor definitieve goedkeuring voorgelegd. We pakken dat nu dus opnieuw op. Er is ook een samenwerkingsakkoord met Wallonië en Brussel. Collega Van Looy, de tabaksproducenten zullen dus zeker worden meegenomen in de aanpak van de doorrekening van de kosten van het zwerfvuil. De herberekening is blijkbaar in het najaar gecommuniceerd, vertelt men mij nu. Die vindt u terug op de website van de Vereniging van Vlaamse Steden en Gemeenten (VVSG), maar sindsdien is er nog niet in een nieuwe herberekening voorzien.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Stijn De Roo (cd&v),"Minister, dank u voor uw bijkomend antwoord. We zullen met zijn allen die zwerfvuilproblematiek moeten aanpakken. Vooreerst moeten we natuurlijk hen die zomaar achteloos afval, waaronder peuken, weggooien, daarop aanspreken, en daarop sensibiliseren, maar ook handhaven. Ik denk dat we dat met zijn allen moeten doen. Vlaanderen creëert daar een kader voor. De OVAM voorziet in de uitvoering daarvan. Maar ook onze lokale besturen zijn daar een partner in. Onder andere door aangepaste infrastructuur, bijvoorbeeld aangepaste vuilbakken waarin ook asbakken geïntegreerd zijn, kun je op een aantal plekken wel zorgen voor de vermindering van zwerfvuil, van sigarettenpeuken. Ik ben dus blij dat u dit verder opvolgt en kijk ook verder uit naar de resultaten van de OVAM.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Sanne Van Looy (N-VA),"Roken is een slechte gewoonte, ik denk niet dat iemand dat betwist. Maar het is ieders eigen keuze om daar wel of niet mee te beginnen. Wat wij als samenleving echter niet mogen accepteren, is dat die sigarettenpeuken achteloos op de grond worden gesmeten. Ik vind het dus wel belangrijk dat er goed wordt ingezet op handhaving. Die mag wat mij betreft zeker nog worden opgedreven. Minister, ik ben ook heel blij te horen dat u ook de sigarettenproducenten aan hun mouw zult trekken, dat u dat opnieuw oppakt.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
