titel,link,ID,original_ID,content_type,commission,spreker,sprekertekst,datum,question_id,speech_link
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Stijn De Roo (cd&v),"Dank u voor uw antwoord, minister. Ik ga zelf af en toe mee met een zwerfvuilactie en dan merk je dat blikjes en plastic afval het grootste volume innemen van wat je daar opraapt, maar dat qua aantallen de sigarettenpeuken wel het hoogste aantal uitmaken. Het is dus wel degelijk nog een heel belangrijke problematiek, jammer genoeg. Ik ben blij dat u hebt erkend dat die problematiek er nog steeds is en vooral dat hij bij de OVAM ook op de radar staat, zodat men er in 2025 verder mee aan de slag gaat. Ik denk vooral dat er een mentaliteitswijziging moet komen. En ik merk dat die er meer en meer komt bij rokers. Vroeger was het inderdaad de gewoonte bij rokers om een sigaret ergens te gooien waar ze dan kan uitdoven, terwijl ik nu meer en meer mensen, ook jongere generaties, de sigaret zelf zie uitdoven, om dan de peuk uiteindelijk mee te nemen, al dan niet in zo’n draagbaar asbakje. Ik geloof daar zelf niet echt in, maar goed, als dat voor een aantal mensen kan helpen, zoveel te beter. Ik denk dat die mentaliteitswijziging nog verder moet worden doorgevoerd. In die zin hoor ik van u vooral dat Mooimakers verder inzet op de weg die men al is ingeslagen: vooral blijven sensibiliseren en blijven inzetten op die zes pijlers. Jammer genoeg is daar dan ook handhaving voor nodig. Dat is het sluitstuk van de zes pijlers. U noemt het een positieve evolutie. Het is natuurlijk goed dat de pakkans toeneemt, maar de echte positieve evolutie zou natuurlijk zijn dat de pakkans even hoog blijft, maar het aantal boetes verder daalt. Dat zou de echte positieve evolutie zijn waarnaar we willen werken. Ik heb geen bijkomende vraag. Ik heb uit uw antwoord gehoord dat het een prioriteit blijft en ik vraag dan ook om dat de komende jaren zeker verder op de radar te houden.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Sanne Van Looy (N-VA),"We zijn allemaal verantwoordelijk om onze straten proper achter te laten. Dat is natuurlijk in de eerste plaats wie iets vuils in zijn handen heeft. Een roker heeft in de eerste plaats zelf de verantwoordelijkheid om ervoor te zorgen dat die sigarettenpeuk niet op de grond belandt. Ik denk dat er inderdaad nog wel wat winstmarge is in het duidelijk maken van hoeveel schade de sigarettenpeuk aan het milieu kan veroorzaken, en dus om die verantwoordelijkheidszin bij de gebruiker nog wat meer aan de orde te brengen. Ik weet niet of het er iets mee te maken heeft, maar uit de cijfers van de eerste zes maanden van 2023 blijkt dat 92 procent van de boetes die zijn uitgeschreven, over peuken gaan. Is dat omdat de pakkans hoger ligt bij wie sigaretten op straat gooit? Het heeft er misschien niet rechtstreeks mee te maken, maar het zou wel kunnen, doordat het meer achteloos in de omgeving wordt weggegooid dan andere soorten zwerfvuil. Als we naar verantwoordelijkheden kijken, is er natuurlijk ook de verantwoordelijkheid van wie de sigaretten produceert. Onze vorige minister van Omgeving vond het belangrijk dat de sigarettenproducenten daarvoor opdraaiden. Hoe kijkt u daarnaar, minister, in het kader van uitgebreide producentenverantwoordelijkheid? En tot slot heb ik nog een meer algemene vraag in verband met zwerfvuil. Ik heb daar een paar maanden geleden ook een vraag over gesteld. Toen zei u dat er een herberekening was van de kosten verbonden aan zwerfvuil. Wat is de stand van zaken van die herberekening?",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Lydia Peeters (Open Vld),"Minister, de collega’s kaarten deze problematiek sowieso terecht aan. We weten dat er vanaf januari van dit jaar nog een uitbreiding van de rookvrije zones is geweest. Acht men niet dat de problematiek alleen nog maar zal toenemen? Dan is handhaving natuurlijk een zeer belangrijk aspect in deze kwestie, naast sensibilisering uiteraard. Ik denk dat de producentverantwoordelijkheid hier iets minder aan de orde is, want het is niet de producent die zegt dat men de peuken maar op de grond moet gooien. Wel denk ik dat we moeten bekijken of er met de uitbreiding van de rookvrije zones niet nog meer moet worden ingezet op sensibilisering, en eventueel ook op handhaving, maar we weten dat dat laatste uiteraard moeilijk is. De peuken vinden we wel terug in het milieu, maar het is vaak moeilijk om iemand op heterdaad te betrappen.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Minister Jo Brouns,"Dat klopt. Collega De Roo, het is zeker waar dat we met eenzelfde handhavingscapaciteit of een die nog toegenomen is, met nog meer vrijwilligers, het liefst heel lage cijfers en een dalende trend hadden willen tonen. Het omgekeerde is inderdaad waar. Dat heeft vooral te maken met een zekere alertheid die er toch ook wel is daaromtrent. We hebben het hier al vaak gehad over onze ergernissen als samenleving ten aanzien van zwerfvuil. Het is ronduit asociaal gedrag, dat niet past in onze samenleving. Ik denk dat het niet anders kan worden benoemd, als men zijn afval gewoon laat rondslingeren. Er waren een aantal vragen. Over de herberekening van de kosten moet ik het antwoord op dit ogenblik schuldig blijven. Wel is het inderdaad zo dat mijn voorganger, minister Demir, aan de slag is gegaan met het samenwerkingsakkoord rond de uitgebreide producentenverantwoordelijkheid en zwerfvuil, waar dus ook de kosten voor de tabaksproducenten in zaten, maar dat is tot op heden nog nooit voor definitieve goedkeuring voorgelegd. We pakken dat nu dus opnieuw op. Er is ook een samenwerkingsakkoord met Wallonië en Brussel. Collega Van Looy, de tabaksproducenten zullen dus zeker worden meegenomen in de aanpak van de doorrekening van de kosten van het zwerfvuil. De herberekening is blijkbaar in het najaar gecommuniceerd, vertelt men mij nu. Die vindt u terug op de website van de Vereniging van Vlaamse Steden en Gemeenten (VVSG), maar sindsdien is er nog niet in een nieuwe herberekening voorzien.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Stijn De Roo (cd&v),"Minister, dank u voor uw bijkomend antwoord. We zullen met zijn allen die zwerfvuilproblematiek moeten aanpakken. Vooreerst moeten we natuurlijk hen die zomaar achteloos afval, waaronder peuken, weggooien, daarop aanspreken, en daarop sensibiliseren, maar ook handhaven. Ik denk dat we dat met zijn allen moeten doen. Vlaanderen creëert daar een kader voor. De OVAM voorziet in de uitvoering daarvan. Maar ook onze lokale besturen zijn daar een partner in. Onder andere door aangepaste infrastructuur, bijvoorbeeld aangepaste vuilbakken waarin ook asbakken geïntegreerd zijn, kun je op een aantal plekken wel zorgen voor de vermindering van zwerfvuil, van sigarettenpeuken. Ik ben dus blij dat u dit verder opvolgt en kijk ook verder uit naar de resultaten van de OVAM.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de aanpak van sigarettenpeuken in zwerfvuil,,,,speech,,Sanne Van Looy (N-VA),"Roken is een slechte gewoonte, ik denk niet dat iemand dat betwist. Maar het is ieders eigen keuze om daar wel of niet mee te beginnen. Wat wij als samenleving echter niet mogen accepteren, is dat die sigarettenpeuken achteloos op de grond worden gesmeten. Ik vind het dus wel belangrijk dat er goed wordt ingezet op handhaving. Die mag wat mij betreft zeker nog worden opgedreven. Minister, ik ben ook heel blij te horen dat u ook de sigarettenproducenten aan hun mouw zult trekken, dat u dat opnieuw oppakt.",dinsdag 25 februari 2025,1874280.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874280
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Mieke Schauvliege (Groen),"Minister, op 19 februari moest België aan de Europese Commissie laten weten of het uitzonderingen wenst op bepaalde opgelegde herstelmaatregelen. Vlaanderen houdt alle opties open en duidt alle mogelijke afwijkingen en flexibele opties aan. Nog voor er een plan of budget op tafel ligt, kiest Vlaanderen er dus voor om alle mogelijke achterpoortjes en uitzonderingen open te houden. De focus van Vlaanderen lijkt duidelijk: in plaats van nu al alles in het werk te stellen om de quick wins voor de uitvoering van de Natuurherstelwet uit te voeren, stelt u alles in het werk om er onderuit te komen. De Europese Natuurherstelverordening bevat specifieke uitzonderingsgronden die lidstaten kunnen inroepen. Zo zijn er uitzonderingen mogelijk voor projecten die verband houden met hernieuwbare energie en nationale defensie. Daarnaast kunnen lidstaten bepaalde herstelverplichtingen uitstellen of aanpassen in gevallen van grootschalige overmacht, onvermijdelijke habitattransformaties of rekening houdend met regionale en plaatselijke kenmerken en bevolkingsdichtheid. Uitzonderingen zijn dus niet de norm. De uitzonderingen gaan daarenboven gepaard met een compensatieregeling om ervoor te zorgen dat de Natura 2000-doelen binnen de grotere biografische regio zeker gerealiseerd kunnen worden. Als er al uitzonderingen worden toegestaan, komen ze mogelijks met een prijs. Mijn vragen aan u, minister: op welke artikels en deelartikels zijn uitzonderingen aangevraagd? Wat is in deze fase de verantwoording om alle mogelijke uitzonderingen in de Natuurherstelwet aan te vragen? Terwijl het wenslijstje met uitzonderingen al bij de Europese Commissie ligt, blijft het voorlopig stil over hoe de uitvoering van de Natuurherstelwet gefinancierd zal worden. Hoe wordt de financiering van de natuurherstelmaatregelen eigenlijk voorzien? Zijn er specifieke budgetten toegewezen? Want uit de hoorzitting bleek dat alvast niet het geval.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Minister Jo Brouns,"Collega’s, in het regeerakkoord is over de Natuurherstelwet het volgende opgenomen: “We benutten maximaal de koppelkansen om de doelen te bereiken en de in de wet voorziene afwijkingsmogelijkheden die bij de opmaak van de nationale plannen kunnen worden ingezet.” De uitzonderingen onder artikel 4.14, 4.15 en 4.16, worden generiek voorzien op de artikelen 4.11 en 4.12, dat gaat over het zogenaamde verslechteringsverbod, en moesten dus niet apart aangevraagd te worden. Het gaat meer bepaald over overmacht, onvermijdelijke habitattransformaties die rechtstreeks het gevolg zijn van de klimaatverandering en handelingen of nalatigheid door derde landen waarvoor de betrokken lidstaat niet verantwoordelijk is. Daarnaast kan een plan of project van groot openbaar belang, waarvoor geen minder schadelijke alternatieve oplossingen beschikbaar zijn, buiten de Speciale Beschermingszones (SBZ) afwijken van artikel 4.11 en 4.12. In de Speciale Beschermingszones blijven de Habitat- en Vogelrichtlijnen gelden en moet voor afwijkingen de zogenaamde ADC-procedure gevolgd worden: een alternatievenonderzoek, dwingende redenen van openbaar belang moeten aangetoond worden en de compensatie moet volgen. Het gaat dus enkel nog om de mogelijke uitzondering beschreven in het artikel 4.13 van de Herstelverordening. De lidstaten dienden de Europese Commissie voor 19 februari laatstleden in kennis te stellen van hun voornemen om de bepaling toe te passen en de daaraan verbonden voorwaarden te vervullen. De manier waarop deze vervuld worden, moet beschreven worden in het nationaal herstelplan. Het effectief benutten van deze mogelijkheid kan volgens deze regeling dus pas na de definitieve indiening van het Nationaal Herstelplan bij de Europese Commissie. Dat moet volgens de verordening gebeuren uiterlijk 1 september 2027. Het is een complexe regeling, die ik u graag ook even verder verduidelijk. Het artikel 4.13 maakt het mogelijk om buiten de Speciale Beschermingszones de toepassing van de bepalingen in de Natuurherstelverordening ter voorkoming van verslechtering op een specifieke, meer flexibele manier toe te passen. Het benutten van deze mogelijkheid is aan voorwaarden, zoals alternatieven en compensatie, onderworpen. Ik wijs erop dat deze logica nu niet rechtstreeks van toepassing gemaakt wordt. Het enige dat wij nu doen, is melden aan de Europese Commissie dat Vlaanderen in de toekomst van die optie gebruik wil maken. Onder artikelen 6 en 7 zijn bovendien enkele vrijstellingen voorzien, welke gedeeltelijk optioneel zijn en uitwerking moeten krijgen in het Natuurherstelplan. Het gaat om activiteiten die de nationale defensie dienen of uitwerking geven aan projecten die energie opwekken uit hernieuwbare bronnen. Ik ga in op uw tweede vraag. Op dit moment gaat het om een principiële keuze, die volgt uit het regeerakkoord en het standpunt van de vorige Vlaamse Regering in het proces voor de goedkeuring van de Natuurherstelverordening. Vlaanderen was kritisch vanwege de socio-economische gevolgen. Vandaar de keuze om, waar mogelijk, de doelstellingen en verplichtingen van de Natuurherstelverordening flexibel en op maat van Vlaanderen toe te passen. De precieze modaliteiten zullen, zoals al gezegd, in het herstelplan worden beschreven volgens de bepalingen van de verordening. Er zijn zes beleidsvoorbereidende werkgroepen aan de slag voor de opmaak van het Natuurherstelplan. Een van de opdrachten voor elk van die werkgroepen is een antwoord formuleren op de volgende vraag: in welke mate zullen de Natuurherstelverordening en het nationaal herstelplan het toekomstige Vlaamse natuurbeleid mee bepalen? Die vraag omvat de volgende deelvragen: hoever komen we met het huidige beleid, denk bijvoorbeeld aan de Programmatische Aanpak Stikstof (PAS) of aan Blue Deal? Hoe groot is de afstand tot de streefdoelen en verplichtingen van de Natuurherstelverordening? Welke extra maatregelen zijn absoluut noodzakelijk om die te halen? Welke mensen, middelen en instrumenten moeten we daartoe inzetten? Dat zijn belangrijke vragen. Het lijkt me evident dat er pas een middelentoewijzing kan gebeuren wanneer er een onderbouwd en uitgewerkt antwoord op deze vragen is. Ik zal de betrokken administraties vragen om een slim systeem van labeling te ontwikkelen, om zo inzicht te krijgen in alle budgetten die passen binnen de uitvoering van de Natuurherstelverordening. Ik wil ook nog meegeven dat budgetten die onder de bevoegdheid van collega-ministers vallen, kunnen bijdragen aan de realisatie van de Natuurherstelverordening.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Mieke Schauvliege (Groen),"Minister, we hebben hier een hoorzitting gehad waarin de administratie de verschillende stappen heeft toegelicht. Het is fijn om te horen dat die exact hetzelfde vertellen als wat u hier komt vertellen, namelijk dat het allemaal nog heel lang zal duren. Vorige week beweerden collega’s van de N-VA in deze commissie dat er een politiek akkoord is dat de middelen voor natuurherstel uit de middelen van de stikstofsanering moeten komen. Als ik terugkijk naar de hoorzitting over de Natuurherstelwet, kwam daarin naar voren dat de middelen van de stikstofsanering onderdeel zijn van de totale maatregelen die moeten worden genomen voor het natuurherstel, maar dat dat absoluut niet volledig dekkend is voor de uitrol van alle elementen die leiden tot natuurherstel. Minister, ik hoor u daarnet een heel traject opsommen over hoe u finaal tot de financiering van het natuurherstel zou komen. Ik had graag van u vernomen welke budgetten er voor 2025 al voorzien zijn voor natuurherstel, naast de reguliere budgetten rond natuur. U hebt vorige week immers gezegd dat er 80 miljoen euro wordt voorzien. Op de hoorzitting hebben we gehoord dat het over 52 miljoen euro gaat. Maar tijdens de uiteenzetting van de administratie heb ik vernomen dat dat op dit moment niet voldoende is om aan de voorwaarde van de Natuurherstelwet te voldoen. Minister, wat is er nu precies voorzien? Wanneer gaat u bepalen hoeveel budget er nodig zal zijn? Want koken kost geld en hoe langer u wacht, hoe langer het zal duren vooraleer er echt maatregelen kunnen worden genomen.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Sanne Van Looy (N-VA),In het regeerakkoord staat dat we maximaal koppelkansen zullen benutten om de doelen te bereiken en ook dat we zullen gebruikmaken van de voorziene afwijkingsmogelijkheden. Er staat ook dat er wordt voorzien in de vereiste inspraak en monitoring. Ik denk dat dat laatste heel belangrijk is. Welke vormen van inspraak werden er voorzien in het traject naar het aanvragen van die afwijking? Welke monitoring zult u daar nog verder voorzien? Tot slot: Vlaanderen is dichtbevolkt en de Natuurherstelwet is generiek. Daarom staan die uitzonderingen ook in de wet. Maar ik wil hier toch nog eens heel duidelijk benadrukken dat gebruikmaken van een uitzondering niet gelijk is aan het geen belang hechten aan natuurherstel. Ik denk dat we het daarover allemaal eens zijn.,dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Andy Pieters (N-VA),"Mevrouw Schauvliege wees terecht naar de middelen van de stikstofprovisie die kunnen en zullen worden ingezet voor het stikstofsaneringsplan. Ik denk dat mevrouw Van der Spiegel tijdens de hoorzitting een goede diagram heeft getoond, waarmee ze duidelijk maakt dat de Natuurherstelwet het stikstofsaneringsplan omvat, maar natuurlijk meer zal vergen dan dat. Daarbij heeft ze ook heel duidelijk gemaakt dat ze nog de impact in kaart aan het brengen zijn van wat er dan allemaal nodig is naast stikstofsaneringsplan. Maar wat wel duidelijk is, is dat er al een vraag was om ongeveer 52 miljoen euro uit de stikstofprovisie toe te wijzen aan de twee entiteiten, enerzijds het Instituut voor Natuur- en Bosonderzoek (INBO) en anderzijds het Agentschap voor Natuur en Bos (ANB). Kunt u duiden wat daarvan de stand van zaken is?",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Kris Verduyckt (Vooruit),"Voor Vooruit is het implementeren van de Natuurherstelwet tegen 2030 heel belangrijk voor de gezondheid van de Vlamingen, voor de staat van onze natuur en ook voor onze waterkwaliteit. Het staat ook in het regeerakkoord. Minister, u zegt dat de vorige Vlaamse Regering kritisch was. Dat kan zijn, maar het huidige regeerakkoord is vrij duidelijk. Het regeerakkoord is ook heel coulant, want het geeft inderdaad de mogelijkheid om gebruik te maken van die uitzonderingen, maar voor alle duidelijkheid: er is wel geen enkele vrijgeleide om onder de Natuurherstelwet uit te komen. In de hoorzitting hoorden we dat we al negen maanden achter zijn op het schema. Ik heb nog niet veel gelezen over natuurherstelmaatregelen, wel over een onrealistisch idee over het verplaatsen van natuurgebieden. Wel, dan maakt mij dat vandaag nog niet enthousiast over de aanpak inzake natuurherstel. Minister, voor ons is het heel duidelijk: onze natuur in een bijzonder slechte staat. We spraken in het regeerakkoord af dat u daar komaf mee maakt. Wij rekenen dus op u. Het zou wel goed zijn dat we snel ook wat concreet zicht zouden krijgen op herstelmaatregelen. Ik vraag me dus af wanneer we daar in het voorgestelde traject een zicht op zullen krijgen.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Minister Jo Brouns,"Dank u wel, collega’s. Het is inderdaad zeker zo dat een deel van de middelen waarin is voorzien voor de stikstofsanering ook in functie van natuurherstel zal worden ingezet. Ik vind het ook belangrijk om dat sterk te benadrukken: er wordt altijd gefocust op het draaien aan de stikstofknop voor het verbeteren van onze natuur, maar natuurbeheer en natuurherstel zijn minstens zo belangrijk. Die middelen worden daar dus ook voor ingezet, naast de reguliere budgetten uit de PAS-provisie. Meer nog, we bereiden nu volop een dossier voor, nog voor dit voorjaar, in functie van natuurherstel en dus ook gericht op de inzet van die PAS-provisie. Wat de uitvoering van de Natuurherstelwet betreft, werd verwezen naar de datum, september 2027. Dat is nadien van kracht, maar dat betekent niet dat we daarvoor niets zullen doen qua natuurherstel. Koppelkansen voor natuurherstel: ja, maximaal. De gevraagde uitzonderingen zijn ingegeven door zorgen uit het verleden. Ik heb het recent nog aan de Europese collega’s gezegd: ongelijke situaties mag je niet gelijk beoordelen. Wij zitten hier in een bijzonder unieke situatie. Wat de juridische connotatie van verslechteringsverboden betreft: in hoofde van een jurist of een rechter is dat vaak bijzonder risicovol qua beoordeling. We hebben het daar daarstraks nog over gehad. Collega’s, de middelen daarvoor zullen dus zeker vrijgemaakt kunnen worden, dus ook uit de PAS-provisie. Collega Verduyckt, u hoeft zich geen zorgen te maken als het gaat over het verplaatsen van natuur. Dat is nu net voor een stuk ingegeven door de vraag waar je welke natuur het best kunt realiseren. Ik heb ook wel gelezen dat dat misschien heel fout geïnterpreteerd kan worden, alsof we ergens iets met de schop gaan uitgraven. De voorbije dagen zijn natuurverenigingen zelf nog met ideeën en voorstellen gekomen op dat vlak, omdat er bepaalde plaatsen in Vlaanderen zijn waar nieuwe habitats misschien meer kansen kunnen krijgen dan sommige die vandaag verstikt worden door bepaalde economische activiteiten. Ik denk dat we dus gewoon heel pragmatisch openheid aan de dag moeten durven te leggen als het specifiek gaat over uw zorg rond het verplaatsen van natuur. Collega’s, ik kan alleen maar zeggen dat die koppelkansen en die uitzonderingen ingegeven zijn door een oprechte bekommernis om aan natuurherstel te doen op maat van Vlaanderen, gelet op de ruimtelijke uitdagingen die wij hier hebben om economie en ecologie met elkaar te blijven verbinden.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de Natuurherstelwet en de optie om in te schrijven op alle mogelijke uitzonderingen,,,,speech,,Mieke Schauvliege (Groen),"Minister, dat u aan natuurherstel doet op maat van Vlaanderen, het zou er nog maar aan ontbreken, maar dat betekent dat, aangezien we met veel zijn, we ook veel natuur nodig hebben om aan onze behoeftes te kunnen voldoen om te genieten van de natuur, om aan recreatie te doen, om tot rust te komen. In plaats van te downsizen zou het dus meer gepast zijn om te ‘upsizen’. Ik hoor u eigenlijk opnieuw geen concrete beloften maken. U kunt ze vrijmaken, maar zult u ook de budgetten vrijmaken, en wanneer? (Opmerkingen van minister Jo Brouns) U zegt dat er dit voorjaar een plan komt. Ik hoop dat dit voorjaar de mensen van het agentschap en alle anderen die met natuurherstel bezig zijn, aan de slag kunnen, desnoods met de schop in de grond, als u het zo beter begrijpt, zodat men echt werk kan maken van natuurherstel, want wat u mij hier geantwoord hebt, biedt helemaal geen vertrouwen. Ik hoor u alleen maar spreken over een deel van het budget voor stikstofsanering, maar eigenlijk heeft de administratie hier gezegd dat dat budget voor stikstofsanering totaal niet voldoende is om aan de noden te voldoen, om aan dat natuurherstel te werken. In plaats van zo lang mogelijk te dralen, zo veel mogelijk af te pingelen, zou u dus zo snel mogelijk vooruit moeten gaan en proberen te zoeken naar extra middelen, zodat elke Vlaming in zijn of haar buurt op wandelafstand kan genieten van een stukje natuur of een beetje bos.",dinsdag 25 februari 2025,1874747.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1874747
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,Mieke Schauvliege (Groen),"Minister, deze zomer was er al het nieuws dat de Europese Commissie België zou dagvaarden bij het Hof van Justitie om een procedure op te starten. De Europese Commissie is immers van oordeel is dat het Vlaamse Gewest zijn verplichtingen in het kader van de Nitraatrichtlijn niet is nagekomen. Minister, als de Europese Commissie zo’n uitspraak doet, dan verwacht ze dat de lidstaat – ik citeer de Europese Commissie – “dringend en onverwijld overgaat tot aanscherping”. Vlaanderen deed dat helemaal niet. Integendeel, er was al een akkoord tussen landbouw- en natuurverenigingen om een voorstel van het Mestactieplan (MAP) te laten doorrekenen. Dat is doorgerekend. Daaruit bleek dat uw eigen administratie en ook de Europese Commissie toen hebben gezegd dat het ontoereikend was. Desondanks hebt u nog een meer afgeslankt MAP laten goedkeuren eind december 2024. De Europese Commissie oordeelt dan ook uiteraard dat Vlaanderen na het aannemen van het decreet-MAP 6 niet de nodige maatregelen heeft genomen om te voldoen aan de verplichtingen uit de Nitraatrichtlijn. De Europese Commissie verwijst ook naar het feit dat er geen milieueffectenrapportage werd uitgevoerd, waardoor niet kon worden besloten dat MAP 7 effectief en toereikend is. Het verzoekschrift waarmee de Europese Commissie naar het Hof van Justitie gaat, is ingediend op 24 januari 2025. Dat konden we alleszins lezen in het maandelijkse overzicht dat het Vlaams Parlement ontvangt. Minister, op 12 februari antwoordde u in de plenaire vergadering op een vraag van mij over de vernietigende reacties van de Europese Commissie op de stroomgebiedbeheerplannen: “Er werd ook verwezen naar het MAP. Ik heb dat in het eerste deel van mijn antwoord gezegd, omdat de Europese Commissie in de beoordeling daar nog geen rekening mee heeft gehouden. Ook daar verwachten we positieve effecten.” Minister, vorige week antwoordde u in deze commissie op de vraag van collega Coel het volgende: “ Bovendien werd eind vorig jaar door dit parlement het aangepaste mestbeleid goedgekeurd dat inderdaad nog niet in de analyse van de Commissie kon worden meegenomen. In die zin zijn die aanbevelingen op dat punt alvast ietwat gedateerd.” Minister, dat verzoekschrift van de Europese Commissie laat niets aan de verbeelding over. Er staat heel duidelijk in dat MAP 7, versie december 2024, wel degelijk is meegenomen in haar beoordeling. Minister, aan de hand van wat ik heb gelezen in het overzicht dat de Europese Commissie ook aan het Vlaams Parlement heeft overgemaakt en aan de hand van de uitspraken die u tot tweemaal toe hebt gedaan, kan ik eigenlijk niet goed verklaren waarom u tot tweemaal toe hebt beweerd dat de Europese Commissie de nieuwe maatregelen van het MAP nog niet heeft beoordeeld, terwijl dat dat toch heel duidelijk in dat verzoekschrift van het Hof van Justitie van 24 januari is opgenomen. Minister, hoe verklaart u uw uitspraken ten opzichte van de uitspraken in het verzoekschrift van de Europese Commissie? Wat is uw reactie? En hoe gaat u remediëren zodat onze grachten, rivieren en grondwaterlagen niet langer vervuild worden door te veel nitraten?",dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,,– Lydia Peeters treedt als voorzitter op.,dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,Minister Jo Brouns,Tekstfragment nog niet beschikbaar.,dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,Mieke Schauvliege (Groen),Tekstfragment nog niet beschikbaar.,dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,Andy Pieters (N-VA),Tekstfragment nog niet beschikbaar.,dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,Kris Verduyckt (Vooruit),Tekstfragment nog niet beschikbaar.,dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,Bart Dochy (cd&v),Tekstfragment nog niet beschikbaar.,dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
over de dagvaarding door de Europese Commissie bij het Hof van Justitie voor een falend mestbeleid,,,,speech,,Lydia Peeters (Open Vld),Tekstfragment nog niet beschikbaar.,dinsdag 25 februari 2025,1875180.0,https://www.vlaamsparlement.be//nl/parlementair-werk/commissies/commissievergaderingen/1873009/verslag/1875180
